id,date,municipality,province,area_ha,lat,lon,p_fuego,prediction
256809,2025-02-17,Castell de Castells,Alicante/Alacant,3,38.7250325,-0.1939985,0.9946,1
280772,2025-09-05,Orbaizeta,Navarra,3,42.9743136,-1.2301437,0.9925,1
266923,2025-04-10,Peñamellera Alta,Asturias,3,43.3105213,-4.7122719,0.9900,1
267731,2025-04-01,Soba,Cantabria,3,43.1915054,-3.5623672,0.9932,1
251726,2025-01-16,Oia,Pontevedra,3,42.031505,-8.8444098,0.9903,1
277322,2025-08-03,Salvaterra de Miño,Pontevedra,3,42.1081234,-8.4897937,0.0170,0
280480,2025-08-16,Gerena,Sevilla,3,37.5293784,-6.1556433,0.9827,1
276074,2025-07-29,Gondomar,Pontevedra,3,42.1107672,-8.7620688,0.9778,1
268877,2025-04-09,Baztan,Navarra,3,43.1628957,-1.4935352,0.9926,1
277114,2025-08-06,Folgoso do Courel,Lugo,3,42.5882486,-7.1925449,0.9932,1
267970,2025-04-01,Aria,Navarra,3,42.9529822,-1.2664583,0.0013,0
268871,2025-04-05,Baztan,Navarra,3,43.1628957,-1.4935352,0.0016,0
280781,2025-08-16,Somiedo,Asturias,3,43.1028012,-6.2514557,0.7894,1
277658,2025-08-07,Coirós,A Coruña,3,43.2461745,-8.1471228,0.7198,1
268909,2025-04-30,Amieva,Asturias,3,43.2450993,-5.0730662,0.3064,0
251733,2025-01-16,Morcín,Asturias,3,43.2669129,-5.900945,0.9872,1
280775,2025-08-26,Quiroga,Lugo,3,42.4751472,-7.2697796,0.9937,1
268675,2025-04-10,Luena,Cantabria,3,43.1117585,-3.9070384,0.9936,1
268835,2025-04-01,Luena,Cantabria,3,43.1117585,-3.9070384,0.9933,1
279340,2025-08-18,Oímbra,Ourense,2,41.8857802,-7.4715679,0.9934,1
267001,2025-04-01,Luena,Cantabria,2,43.1117585,-3.9070384,0.9933,1
256046,2025-02-20,Ituren,Navarra,2,43.1288633,-1.7073185,0.9933,1
273159,2025-07-01,Torroella de Montgrí,Girona,2,42.040982,3.1262041,0.9936,1
264871,2025-03-19,Lamasón,Cantabria,2,43.2200671,-4.4872277,0.9940,1
267000,2025-04-09,San Pedro del Romeral,Cantabria,2,43.115382,-3.8184121,0.9927,1
278847,2025-08-15,Riós,Ourense,2,41.9754084,-7.2665824,0.9576,1
282194,2025-09-14,Viana do Bolo,Ourense,2,42.1804504,-7.1131809,0.9930,1
266842,2025-04-09,Arenas de Iguña,Cantabria,2,43.1870286,-4.0496673,0.9941,1
257696,2025-02-19,Villacarriedo,Cantabria,2,43.2306206,-3.8049489,0.9938,1
282181,2025-09-20,Xinzo de Limia,Ourense,2,42.0637802,-7.7245257,0.9932,1
282266,2025-09-24,Santa Elena,Jaén,2,38.3402349,-3.5398078,0.9928,1
279595,2025-08-16,Borrenes,León,2,42.4918575,-6.7266298,0.9929,1
266578,2025-04-08,Baztan,Navarra,2,43.1628957,-1.4935352,0.9927,1
266961,2025-04-02,Merindad de Valdeporres,Burgos,2,43.0124136,-3.7706887,0.9929,1
266988,2025-04-10,Vega de Pas,Cantabria,2,43.1585436,-3.7821043,0.9925,1
279355,2025-08-11,Tarifa,Cádiz,2,36.0129082,-5.6050213,0.9885,1
279803,2025-08-22,Arteixo,A Coruña,2,43.3045943,-8.508275,0.9853,1
264598,2025-03-09,Baztan,Navarra,2,43.1628957,-1.4935352,0.9917,1
275895,2025-07-24,Grove, O,Pontevedra,2,42.5800461,-8.2565599,0.9929,1
266969,2025-04-08,San Pedro del Romeral,Cantabria,2,43.115382,-3.8184121,0.9928,1
280773,2025-08-17,Viguera,La Rioja,2,42.3082258,-2.5337834,0.9915,1
282160,2025-09-20,Samos,Lugo,2,42.730661,-7.3265903,0.9914,1
269353,2025-04-08,Goizueta,Navarra,2,43.171748,-1.8640588,0.9897,1
270781,2025-05-19,Baztan,Navarra,2,43.1628957,-1.4935352,0.9928,1
267021,2025-04-09,Soba,Cantabria,2,43.1915054,-3.5623672,0.9919,1
266994,2025-04-09,San Pedro del Romeral,Cantabria,2,43.115382,-3.8184121,0.9927,1
266851,2025-03-31,Cabuérniga,Cantabria,2,43.2064824,-4.3050679,0.9938,1
267020,2025-04-09,Soba,Cantabria,2,43.1915054,-3.5623672,0.9919,1
255943,2025-02-20,Baztan,Navarra,2,43.1628957,-1.4935352,0.9915,1
266922,2025-04-09,Peñamellera Alta,Asturias,2,43.3105213,-4.7122719,0.9834,1
261002,2025-03-04,Cangas de Onís,Asturias,2,43.3136138,-5.0658503,0.9917,1
251246,2025-01-04,Cabrillanes,León,2,42.95367,-6.147952,0.9872,1
268838,2025-04-09,Selaya,Cantabria,2,43.216694,-3.806861,0.9936,1
256107,2025-02-16,Soba,Cantabria,2,43.1915054,-3.5623672,0.9930,1
266964,2025-04-01,Luena,Cantabria,2,43.1117585,-3.9070384,0.9933,1
267082,2025-04-01,Orreaga / Roncesvalles,Navarra,2,43.0091669,-1.3201731,0.0012,0
280104,2025-08-19,Fuente-Álamo,Albacete,2,38.7053213,-1.4492231,0.9934,1
264858,2025-03-20,Ribadedeva,Asturias,2,43.3718471,-4.5689978,0.9939,1
273074,2025-06-28,Sisante,Cuenca,2,39.4075687,-2.2028088,0.9924,1
276858,2025-08-03,Biscarrués,Huesca,2,42.2270257,-0.7508868,0.9938,1
282006,2025-09-17,Roses,Girona,2,42.2632018,3.1755328,0.9906,1
267935,2025-04-01,Urrugne,Navarra,2,None,None,-1.0000,0
268905,2025-04-09,Cangas de Onís,Asturias,2,43.3136138,-5.0658503,0.9853,1
267028,2025-04-09,Soba,Cantabria,2,43.1915054,-3.5623672,0.9919,1
277550,2025-08-08,Rodeiro,Pontevedra,2,42.6490377,-7.9481672,0.8851,1
266980,2025-03-31,Vega de Pas,Cantabria,2,43.1585436,-3.7821043,0.9933,1
266953,2025-03-31,Molledo,Cantabria,2,43.15187,-4.0428,0.9940,1
272804,2025-06-26,Carrión de Calatrava,Ciudad Real,2,39.0183225,-3.8168257,0.9670,1
276913,2025-08-02,Gondomar,Pontevedra,2,42.1107672,-8.7620688,0.9754,1
277911,2025-08-08,Ourol,Lugo,2,43.5640334,-7.6425182,0.9841,1
266706,2025-03-20,Valadouro, O,Lugo,2,43.5492632,-7.4341374,0.0033,0
254592,2025-01-31,Llosses, Les,Girona,2,42.1769087,2.1763734,0.9938,1
274972,2025-07-14,Motril,Granada,2,36.7450888,-3.5207655,0.9893,1
277099,2025-07-28,Vilardevós,Ourense,2,41.9073842,-7.312875,0.9932,1
251732,2025-01-18,Cangas del Narcea,Asturias,2,43.1774374,-6.5499784,0.9753,1
277449,2025-08-03,Vilalba,Lugo,2,43.2962819,-7.6787671,0.9493,1
267536,2025-03-31,Erro,Navarra,2,42.9631627,-1.4154255,0.9939,1
276235,2025-07-24,Ourense,Ourense,2,42.3438932,-7.8571792,0.9902,1
275583,2025-07-22,Corpa,Madrid,2,40.4235374,-3.2652482,0.9884,1
271440,2025-06-10,Villaviciosa,Asturias,2,43.4813776,-5.4344978,0.9936,1
274483,2025-07-14,Guntín,Lugo,2,42.900644,-7.6583307,0.0034,0
274049,2025-07-08,Toques,A Coruña,2,42.9692524,-7.955717,0.7066,1
277915,2025-08-09,Caldas de Reis,Pontevedra,2,42.6041056,-8.6421712,0.0079,0
267003,2025-04-01,Luena,Cantabria,2,43.1117585,-3.9070384,0.9933,1
274485,2025-07-14,Guntín,Lugo,2,42.900644,-7.6583307,0.0034,0
275006,2025-07-19,Lubrín,Almería,2,37.216181,-2.0669673,0.9938,1
271433,2025-06-05,Huelva,Huelva,2,37.2575874,-6.9484945,0.9824,1
268689,2025-03-07,Vega de Pas,Cantabria,2,43.1585436,-3.7821043,0.0011,0
276712,2025-08-02,Noia,A Coruña,2,42.7850763,-8.8877375,0.0418,0
272565,2025-06-23,Pedro Muñoz,Ciudad Real,2,39.4060954,-2.9474164,0.9871,1
269719,2025-04-28,Puerto de Béjar,Salamanca,2,40.350033,-5.8388761,0.1617,0
271569,2025-06-05,Sorbas,Almería,2,37.098183,-2.1239548,0.9943,1
276759,2025-07-31,Navascués / Nabaskoze,Navarra,2,42.7185668,-1.1160102,0.9935,1
268854,2025-04-01,Ultzama,Navarra,2,43.0031953,-1.6931236,0.9935,1
281119,2025-09-10,Carolina, La,Jaén,2,37.7582467,-3.7953281,0.9908,1
273633,2025-07-03,Santiago de Compostela,A Coruña,2,42.8804219,-8.5458608,0.0060,0
276906,2025-08-02,Xermade,Lugo,2,43.355072,-7.8122096,0.9909,1
267011,2025-04-09,Vega de Pas,Cantabria,2,43.1585436,-3.7821043,0.9928,1
265031,2025-03-10,Santa María de Cayón,Cantabria,2,43.30976,-3.85548,0.9831,1
265023,2025-03-10,Miera,Cantabria,2,43.2754402,-3.7126373,0.9927,1
265068,2025-03-07,Riotuerto,Cantabria,2,43.3326111,-3.6961004,0.9769,1
276222,2025-07-15,Dozón,Pontevedra,2,42.5950221,-8.0473457,0.9770,1
279807,2025-08-14,Vilches,Jaén,2,38.2107652,-3.5130577,0.9912,1
265134,2025-03-07,Luena,Cantabria,2,43.1117585,-3.9070384,0.0014,0
276221,2025-07-15,Irixo, O,Ourense,2,42.5123164,-8.1182265,0.9932,1
276223,2025-07-29,Bueu,Pontevedra,2,42.3272768,-8.7863966,0.9544,1
279091,2025-08-09,Verín,Ourense,2,41.9406091,-7.4406032,0.9934,1
266432,2025-03-31,Soba,Cantabria,2,43.1915054,-3.5623672,0.9933,1
266828,2025-03-31,Estrada, A,Pontevedra,1,42.1741006,-8.5065713,0.9187,1
276231,2025-07-29,Taboada,Lugo,1,42.7156699,-7.7629848,0.0021,0
279341,2025-08-18,Oímbra,Ourense,1,41.8857802,-7.4715679,0.9934,1
268669,2025-04-01,Cabuérniga,Cantabria,1,43.2064824,-4.3050679,0.9935,1
256106,2025-02-21,Corrales de Buelna, Los,Cantabria,1,43.2625976,-4.0544987,0.9921,1
266579,2025-04-08,Baztan,Navarra,1,43.1628957,-1.4935352,0.9927,1
270046,2025-04-08,Lantz,Navarra,1,42.9982724,-1.6195616,0.9915,1
277323,2025-08-06,Neves, As,Pontevedra,1,42.0753355,-8.4200644,0.9800,1
268674,2025-04-10,Luena,Cantabria,1,43.1117585,-3.9070384,0.9936,1
266477,2025-03-31,Baztan,Navarra,1,43.1628957,-1.4935352,0.9932,1
276075,2025-07-29,Gondomar,Pontevedra,1,42.1107672,-8.7620688,0.9778,1
268845,2025-04-09,Zubieta,Navarra,1,43.1249707,-1.742525,0.9939,1
267735,2025-03-10,Baztan,Navarra,1,43.1628957,-1.4935352,0.9921,1
276238,2025-07-04,Dumbría,A Coruña,1,43.0104042,-9.1179528,0.3338,0
273087,2025-06-28,Arbo,Pontevedra,1,42.1201334,-8.3182402,0.9931,1
267330,2025-04-10,Baztan,Navarra,1,43.1628957,-1.4935352,0.9925,1
256798,2025-02-13,Villanueva de las Manzanas,León,1,42.4727603,-5.4809076,0.9915,1
280754,2025-09-06,Puertollano,Ciudad Real,1,38.6852161,-4.1111749,0.9922,1
279359,2025-08-12,Almogía,Málaga,1,36.8261541,-4.5406993,0.9556,1
279818,2025-08-15,Tineo,Asturias,1,43.333974,-6.4165462,0.9900,1
257054,2025-02-24,Sunbilla,Navarra,1,43.1640996,-1.6710173,0.9935,1
273842,2025-07-07,Villanueva del Río y Minas,Sevilla,1,37.6551394,-5.7112257,0.9892,1
265136,2025-03-07,Luena,Cantabria,1,43.1117585,-3.9070384,0.0014,0
270180,2025-05-12,Almendro, El,Huelva,1,37.5059879,-7.2701144,0.9938,1
273209,2025-06-30,Oristà,Barcelona,1,41.9327257,2.0599756,0.9894,1
273844,2025-07-06,Cazalla de la Sierra,Sevilla,1,37.932188,-5.7595396,0.9841,1
264873,2025-03-19,Lamasón,Cantabria,1,43.2200671,-4.4872277,0.9940,1
282308,2025-09-23,Cardoso de la Sierra, El,Guadalajara,1,41.0952437,-3.4645105,0.9921,1
274050,2025-07-09,Palas de Rei,Lugo,1,42.8739125,-7.8697964,0.9804,1
276710,2025-07-30,Toén,Ourense,1,42.3167247,-7.9545534,0.8625,1
274218,2025-07-10,Robregordo,Madrid,1,41.1064517,-3.5937466,0.9915,1
266766,2025-03-10,Baztan,Navarra,1,43.1628957,-1.4935352,0.9921,1
264866,2025-03-19,Herrerías,Cantabria,1,43.3081749,-4.4683661,0.9941,1
265477,2025-04-01,Soba,Cantabria,1,43.1915054,-3.5623672,0.9932,1
273843,2025-07-07,Villanueva del Río y Minas,Sevilla,1,37.6551394,-5.7112257,0.9892,1
272192,2025-06-20,Os de Balaguer,Lleida,1,41.8713099,0.7193399,0.9925,1
274273,2025-07-03,Santovenia,Zamora,1,41.8787581,-5.708769,0.9932,1
276917,2025-08-03,Vilaboa,Pontevedra,1,42.3433945,-8.6641497,0.0029,0
271435,2025-06-11,Jerez de los Caballeros,Badajoz,1,38.3201991,-6.7713389,0.9931,1
272271,2025-06-11,Bocairent,Valencia/València,1,38.7669181,-0.610892,0.9871,1
265022,2025-03-10,Miera,Cantabria,1,43.2754402,-3.7126373,0.9927,1
275181,2025-07-16,Alcázar de San Juan,Ciudad Real,1,39.3899806,-3.2101376,0.9923,1
276908,2025-08-02,Fisterra,A Coruña,1,42.9064771,-9.263789,0.0313,0
271220,2025-05-29,Rionansa,Cantabria,1,43.2195449,-4.3955368,0.1177,0
273519,2025-07-01,Chiclana de la Frontera,Cádiz,1,36.4191096,-6.1460683,0.9838,1
270132,2025-04-10,Allariz,Ourense,1,42.1893161,-7.8019484,0.9931,1
279260,2025-08-15,Gondomar,Pontevedra,1,42.1107672,-8.7620688,0.9860,1
275049,2025-07-19,Cañamero,Cáceres,1,39.3801055,-5.3892464,0.9931,1
265030,2025-03-10,Santa María de Cayón,Cantabria,1,43.30976,-3.85548,0.9831,1
279210,2025-08-15,Merca, A,Ourense,1,42.2460671,-7.8689707,0.9920,1
257055,2025-02-24,Sunbilla,Navarra,1,43.1640996,-1.6710173,0.9935,1
257159,2025-02-19,Baztan,Navarra,1,43.1628957,-1.4935352,0.9926,1
267025,2025-04-07,Soba,Cantabria,1,43.1915054,-3.5623672,0.9926,1
281429,2025-09-17,Uceda,Guadalajara,1,40.8432607,-3.4635907,0.9944,1
281176,2025-09-08,Molar, El,Madrid,1,40.7299364,-3.591102,0.9939,1
281173,2025-08-25,Outes,A Coruña,1,42.8455717,-8.9140816,0.9930,1
276929,2025-07-25,Sena de Luna,León,1,42.9290995,-5.9524814,0.9920,1
279339,2025-08-13,Verín,Ourense,1,41.9406091,-7.4406032,0.9934,1
276803,2025-08-01,Perales del Puerto,Cáceres,1,40.1546159,-6.6824217,0.0109,0
276928,2025-08-02,Vilalba,Lugo,1,43.2962819,-7.6787671,0.9912,1
268839,2025-04-09,Selaya,Cantabria,1,43.216694,-3.806861,0.9936,1
280768,2025-08-23,Roda de Berà,Tarragona,1,41.1857961,1.4569904,0.9874,1
254144,2025-02-05,Cabezuela del Valle,Cáceres,1,40.1934605,-5.805708,0.9924,1
252954,2025-01-13,Arenas de Iguña,Cantabria,1,43.1870286,-4.0496673,0.9941,1
278139,2025-08-10,Catoira,Pontevedra,1,42.6672017,-8.7218548,0.0046,0
277656,2025-07-16,Vicedo, O,Lugo,1,43.7309878,-7.6731025,0.9888,1
251742,2025-01-16,Caso,Asturias,1,43.1747943,-5.3270258,0.9917,1
251741,2025-01-16,Caso,Asturias,1,43.1747943,-5.3270258,0.9917,1
251727,2025-01-16,Oia,Pontevedra,1,42.031505,-8.8444098,0.9903,1
264600,2025-03-09,Baztan,Navarra,1,43.1628957,-1.4935352,0.9917,1
270826,2025-05-26,Berja,Almería,1,36.8428832,-2.945818,0.9900,1
251851,2025-01-15,Nogais, As,Lugo,1,42.8122076,-7.1057192,0.9924,1
251241,2025-01-15,Gandesa,Tarragona,1,41.0520413,0.4388956,0.9936,1
267077,2025-04-01,Baztan,Navarra,1,43.1628957,-1.4935352,0.9930,1
267076,2025-04-01,Baztan,Navarra,1,43.1628957,-1.4935352,0.9930,1
268662,2025-04-05,Tudanca,Cantabria,1,43.15226,-4.3728,0.7150,1
264893,2025-03-06,Valdáliga,Cantabria,1,43.3301421,-4.3518153,0.9950,1
264599,2025-03-08,Baztan,Navarra,1,43.1628957,-1.4935352,0.9901,1
282204,2025-09-24,Ponte Caldelas,Pontevedra,1,42.3888113,-8.501742,0.9913,1
279209,2025-08-12,Cartelle,Ourense,1,42.2378413,-8.0327765,0.9927,1
266479,2025-03-31,Baztan,Navarra,1,43.1628957,-1.4935352,0.9932,1
254210,2025-02-06,Gallipienzo / Galipentzu,Navarra,1,42.5243351,-1.4100849,0.9934,1
261004,2025-03-04,Cangas de Onís,Asturias,1,43.3136138,-5.0658503,0.9917,1
279405,2025-08-15,Luena,Cantabria,1,43.1117585,-3.9070384,0.0015,0
281402,2025-09-17,Villanueva de la Serena,Badajoz,1,38.9736819,-5.8003669,0.9923,1
257738,2025-02-17,Luena,Cantabria,1,43.1117585,-3.9070384,0.9940,1
276399,2025-07-20,Santibáñez el Alto,Cáceres,1,40.1856809,-6.5474492,0.9934,1
276400,2025-07-20,Navas de Oro,Segovia,1,41.195979,-4.4386447,0.9934,1
272942,2025-06-26,Vilajuïga,Girona,1,42.3255898,3.0937345,0.9836,1
273841,2025-07-07,Villanueva del Río y Minas,Sevilla,1,37.6551394,-5.7112257,0.9892,1
279596,2025-08-17,Puente de Domingo Flórez,León,1,42.4111894,-6.8199576,0.9935,1
267023,2025-04-07,Soba,Cantabria,1,43.1915054,-3.5623672,0.9926,1
257448,2025-02-22,Liérganes,Cantabria,1,43.3457326,-3.7432184,0.9897,1
281040,2025-08-18,Logrosán,Cáceres,1,39.336979,-5.4924596,0.9113,1
257454,2025-03-05,Molledo,Cantabria,1,43.15187,-4.0428,0.9941,1
279492,2025-08-10,Ponteareas,Pontevedra,1,42.1741836,-8.5050427,0.9903,1
279491,2025-08-10,Ponteareas,Pontevedra,1,42.1741836,-8.5050427,0.9903,1
279361,2025-08-12,Bonares,Huelva,1,37.3214037,-6.683161,0.9936,1
282176,2025-09-20,Sober,Lugo,1,42.4618386,-7.5869336,0.9942,1
266911,2025-04-09,Aller,Asturias,1,43.1060163,-5.5808161,0.9906,1
276931,2025-07-28,Colmenarejo,Madrid,1,40.4966509,-3.6636826,0.2269,0
276920,2025-07-30,Oza-Cesuras,A Coruña,1,43.1931322,-8.1812707,0.8442,1
266966,2025-04-01,Luena,Cantabria,1,43.1117585,-3.9070384,0.9933,1
277898,2025-08-09,Vilalba,Lugo,1,43.2962819,-7.6787671,0.9848,1
266708,2025-04-07,Areso,Navarra,1,43.0809215,-1.9510898,0.9938,1
266829,2025-03-31,Estrada, A,Pontevedra,1,42.1741006,-8.5065713,0.9187,1
267024,2025-04-07,Soba,Cantabria,1,43.1915054,-3.5623672,0.9926,1
272566,2025-06-26,Higueruela,Albacete,1,38.9643114,-1.4443612,0.9919,1
277899,2025-08-08,Campo Lameiro,Pontevedra,1,42.5379231,-8.5101215,0.9805,1
276915,2025-07-29,Tui,Pontevedra,1,42.0501375,-8.6466411,0.0029,0
273522,2025-07-07,Villanueva del Río y Minas,Sevilla,0,37.6551394,-5.7112257,0.9892,1
282291,2025-09-26,Rubiá,Ourense,0,42.4494484,-6.9450653,0.9930,1
274511,2025-07-07,Santiago-Pontones,Jaén,0,38.0987617,-2.6568836,0.7215,1
273709,2025-07-04,Piñuécar-Gandullas,Madrid,0,41.0355464,-3.5994756,0.9931,1
275099,2025-07-12,Siero,Asturias,0,43.394024,-5.6349173,0.9864,1
273724,2025-07-04,Boiro,A Coruña,0,42.6462941,-8.8858718,0.6857,1
272840,2025-06-26,Montmell, El,Tarragona,0,41.3357772,1.4667169,0.9941,1
264870,2025-03-19,Rionansa,Cantabria,0,43.2195449,-4.3955368,0.9941,1
282290,2025-09-25,Irixo, O,Ourense,0,42.5123164,-8.1182265,0.9922,1
282182,2025-09-20,Sarreaus,Ourense,0,42.088126,-7.6038003,0.9933,1
279366,2025-08-15,Quart de les Valls,Valencia/València,0,39.7398739,-0.2727995,0.9829,1
280813,2025-09-04,Puebla de Almoradiel, La,Toledo,0,39.5982659,-3.1186131,0.9933,1
270876,2025-05-29,Nuñomoral,Cáceres,0,40.4089198,-6.2446212,0.8750,1
277904,2025-08-09,Padrenda,Ourense,0,42.119224,-8.1557789,0.9215,1
266478,2025-03-31,Baztan,Navarra,0,43.1628957,-1.4935352,0.9932,1
279207,2025-08-15,Ramirás,Ourense,0,42.1844736,-8.0271836,0.0182,0
268779,2025-03-31,Gondomar,Pontevedra,0,42.1107672,-8.7620688,0.7087,1
266912,2025-04-09,Aller,Asturias,0,43.1060163,-5.5808161,0.9906,1
257697,2025-02-19,Villacarriedo,Cantabria,0,43.2306206,-3.8049489,0.9938,1
266952,2025-03-31,Molledo,Cantabria,0,43.15187,-4.0428,0.9940,1
281038,2025-09-03,Hellín,Albacete,0,38.5106649,-1.6995137,0.9929,1
267026,2025-04-07,Soba,Cantabria,0,43.1915054,-3.5623672,0.9926,1
276216,2025-07-28,Fornelos de Montes,Pontevedra,0,42.3278337,-8.4353139,0.9938,1
275582,2025-07-26,Ames,A Coruña,0,42.8907625,-8.6722375,0.9851,1
275525,2025-07-21,San Roque,Cádiz,0,36.2100586,-5.3868293,0.9611,1
276927,2025-08-03,Vilalba,Lugo,0,43.2962819,-7.6787671,0.9493,1
271431,2025-06-09,Puerto Real,Cádiz,0,36.5286856,-6.1902161,0.9611,1
276926,2025-08-03,Vilalba,Lugo,0,43.2962819,-7.6787671,0.9493,1
274272,2025-07-10,Cangas del Narcea,Asturias,0,43.1774374,-6.5499784,0.6041,1
275098,2025-07-20,Ibeas de Juarros,Burgos,0,42.3316845,-3.5358434,0.0018,0
271600,2025-06-11,Sant Quirze Safaja,Barcelona,0,41.7271551,2.1530012,0.9827,1
282294,2025-09-18,Elgeta,Gipuzkoa,0,43.1367656,-2.4874683,0.0023,0
